lat,lon,dhw,sst,ssta
-15.575,152.925,9.11,29.94,1.67
-15.575,153.175,8.53,29.94,1.63
-15.575,153.425,8.62,29.81,1.5
-15.575,153.675,8.41,30.03,1.71
-15.575,153.925,8.92,30.01,1.71
-15.625,145.425,3.06,29.16,0.95
-15.625,145.675,4.74,29.24,1.1
-15.625,145.925,8.24,29.57,1.44
-15.625,146.175,10.62,29.87,1.72
-15.625,146.425,11.9,30.02,1.87
-15.625,146.675,12.61,29.89,1.73
-15.625,146.925,11.96,29.92,1.74
-15.625,147.175,12.2,29.79,1.61
-15.625,147.425,10.87,29.71,1.54
-15.625,147.675,9.14,29.54,1.4
-15.625,147.925,8.57,29.49,1.33
-15.625,148.175,9.04,29.43,1.26
-15.625,148.425,8.88,29.45,1.3
-15.625,148.675,7.96,29.51,1.4
-15.625,148.925,9.18,29.78,1.67
-15.625,149.175,9.96,29.82,1.68
-15.625,149.425,10.02,29.74,1.6
-15.625,149.675,10.16,29.88,1.77
-15.625,149.925,10.2,29.8,1.67
-15.625,150.175,8.76,29.85,1.7
-15.625,150.425,8.97,29.91,1.81
-15.625,150.675,9.54,29.98,1.94
-15.625,150.925,9.32,29.89,1.85
-15.625,151.175,9.75,29.83,1.76
-15.625,151.425,10.42,29.85,1.77
-15.625,151.675,9.74,29.86,1.76
-15.625,151.925,10.41,29.76,1.61
-15.625,152.175,9.95,29.78,1.61
-15.625,152.425,9.76,29.87,1.65
-15.625,152.675,9.53,29.93,1.69
-15.625,152.925,9.34,29.92,1.66
-15.625,153.175,8.85,29.89,1.6
-15.625,153.425,8.68,29.81,1.52
-15.625,153.675,8.49,30.04,1.74
-15.625,153.925,9.47,29.98,1.69
-15.675,145.425,3.07,29.16,0.94
-15.675,145.675,4.4,29.24,1.09
-15.675,145.925,8.24,29.56,1.43
-15.675,146.175,10.37,29.87,1.72
-15.675,146.425,11.82,30.0,1.85
-15.675,146.675,12.38,29.85,1.69
-15.675,146.925,12.09,29.92,1.74
-15.675,147.175,12.34,29.77,1.6
-15.675,147.425,11.39,29.7,1.54
-15.675,147.675,9.35,29.54,1.41
-15.675,147.925,8.49,29.47,1.32
-15.675,148.175,8.77,29.41,1.24
-15.675,148.425,8.7,29.47,1.33
-15.675,148.675,7.8,29.49,1.39
-15.675,148.925,9.23,29.76,1.65
-15.675,149.175,10.42,29.8,1.67
-15.675,149.425,9.88,29.68,1.55
-15.675,149.675,10.36,29.88,1.77
-15.675,149.925,10.27,29.82,1.69
-15.675,150.175,8.75,29.82,1.67
-15.675,150.425,8.95,29.87,1.78
-15.675,150.675,9.86,29.93,1.88
-15.675,150.925,9.91,29.89,1.85
-15.675,151.175,10.11,29.81,1.75
-15.675,151.425,10.46,29.84,1.77
-15.675,151.675,9.84,29.8,1.7
-15.675,151.925,10.45,29.73,1.59
-15.675,152.175,9.99,29.77,1.6
-15.675,152.425,9.79,29.86,1.64
-15.675,152.675,9.55,29.91,1.67
-15.675,152.925,9.53,29.89,1.64
-15.675,153.175,9.03,29.88,1.6
-15.675,153.425,9.04,29.85,1.58
-15.675,153.675,8.96,30.05,1.77
-15.675,153.925,9.97,29.94,1.66
-15.725,145.475,3.26,29.17,0.95
-15.725,145.725,4.23,29.3,1.15
-15.725,145.975,8.73,29.62,1.48
-15.725,146.225,10.79,29.92,1.77
-15.725,146.475,11.91,29.93,1.78
-15.725,146.725,12.38,29.84,1.68
-15.725,146.975,12.22,29.92,1.75
-15.725,147.225,12.76,29.77,1.6
-15.725,147.475,11.44,29.7,1.56
-15.725,147.725,9.69,29.52,1.4
-15.725,147.975,8.95,29.46,1.32
-15.725,148.225,8.78,29.39,1.23
-15.725,148.475,8.41,29.49,1.37
-15.725,148.725,8.16,29.53,1.43
-15.725,148.975,9.68,29.78,1.67
-15.725,149.225,10.56,29.73,1.6
-15.725,149.475,9.69,29.61,1.5
-15.725,149.725,10.49,29.9,1.8
-15.725,149.975,9.83,29.78,1.65
-15.725,150.225,8.31,29.83,1.69
-15.725,150.475,9.29,29.87,1.79
-15.725,150.725,10.0,29.89,1.84
-15.725,150.975,9.52,29.88,1.83
-15.725,151.225,10.18,29.78,1.73
-15.725,151.475,10.38,29.85,1.78
-15.725,151.725,10.05,29.71,1.61
-15.725,151.975,10.38,29.72,1.58
-15.725,152.225,10.11,29.78,1.59
-15.725,152.475,9.72,29.86,1.64
-15.725,152.725,9.59,29.87,1.64
-15.725,152.975,9.49,29.85,1.61
-15.725,153.225,9.06,29.88,1.62
-15.725,153.475,9.25,29.93,1.69
-15.725,153.725,9.72,30.04,1.78
-15.725,153.975,10.07,29.86,1.6
-15.775,145.525,3.88,29.18,0.96
-15.775,145.775,5.6,29.38,1.23
-15.775,146.025,9.11,29.72,1.58
-15.775,146.275,10.89,29.97,1.83
-15.775,146.525,11.95,29.86,1.72
-15.775,146.775,12.52,29.85,1.69
-15.775,147.025,12.62,29.85,1.69
-15.775,147.275,12.78,29.76,1.6
-15.775,147.525,11.39,29.68,1.56
-15.775,147.775,9.74,29.5,1.39
-15.775,148.025,8.96,29.46,1.33
-15.775,148.275,8.7,29.36,1.22
-15.775,148.525,8.34,29.49,1.38
-15.775,148.775,8.47,29.56,1.46
-15.775,149.025,9.91,29.78,1.67
-15.775,149.275,10.02,29.65,1.53
-15.775,149.525,9.22,29.6,1.51
-15.775,149.775,10.9,29.92,1.82
-15.775,150.025,9.86,29.78,1.65
-15.775,150.275,8.85,29.84,1.72
-15.775,150.525,9.27,29.86,1.79
-15.775,150.775,10.13,29.85,1.8
-15.775,151.025,9.9,29.84,1.8
-15.775,151.275,10.18,29.82,1.77
-15.775,151.525,10.6,29.79,1.73
-15.775,151.775,10.05,29.67,1.57
-15.775,152.025,10.4,29.71,1.57
-15.775,152.275,10.18,29.8,1.6
-15.775,152.525,9.94,29.85,1.63
-15.775,152.775,9.74,29.85,1.63
-15.775,153.025,9.29,29.86,1.63
-15.775,153.275,9.56,29.92,1.68
-15.775,153.525,9.95,29.94,1.72
-15.775,153.775,10.01,29.96,1.71
-15.775,154.025,10.23,29.81,1.56
-15.825,145.575,3.46,29.23,1.02
-15.825,145.825,6.65,29.47,1.32
-15.825,146.075,9.37,29.82,1.68
-15.825,146.325,11.1,29.96,1.82
-15.825,146.575,11.84,29.85,1.72
-15.825,146.825,12.5,29.84,1.68
-15.825,147.075,12.85,29.79,1.62
-15.825,147.325,12.81,29.75,1.61
-15.825,147.575,11.4,29.67,1.56
-15.825,147.825,9.96,29.5,1.39
-15.825,148.075,9.28,29.46,1.34
-15.825,148.325,8.41,29.36,1.25
-15.825,148.575,7.97,29.49,1.39
-15.825,148.825,8.77,29.58,1.49
-15.825,149.075,10.03,29.78,1.68
-15.825,149.325,9.18,29.6,1.5
-15.825,149.575,8.73,29.61,1.54
-15.825,149.825,10.56,29.91,1.81
-15.825,150.075,9.59,29.79,1.68
-15.825,150.325,9.07,29.84,1.75
-15.825,150.575,9.4,29.82,1.76
-15.825,150.825,10.28,29.8,1.75
-15.825,151.075,9.96,29.8,1.76
-15.825,151.325,10.42,29.87,1.83
-15.825,151.575,10.6,29.72,1.66
-15.825,151.825,10.46,29.68,1.58
-15.825,152.075,10.61,29.71,1.57
-15.825,152.325,10.86,29.81,1.61
-15.825,152.575,10.01,29.83,1.63
-15.825,152.825,9.73,29.84,1.65
-15.825,153.075,9.25,29.9,1.67
-15.825,153.325,9.8,29.94,1.72
-15.825,153.575,9.8,29.88,1.67
-15.825,153.825,10.12,29.8,1.57
-15.875,145.375,2.97,29.12,0.85
-15.875,145.625,3.49,29.33,1.13
-15.875,145.875,7.17,29.55,1.4
-15.875,146.125,9.93,29.92,1.78
-15.875,146.375,10.98,29.93,1.8
-15.875,146.625,11.95,29.81,1.68
-15.875,146.875,12.69,29.83,1.67
-15.875,147.125,13.28,29.79,1.63
-15.875,147.375,12.65,29.72,1.59
-15.875,147.625,11.42,29.63,1.52
-15.875,147.875,10.1,29.49,1.39
-15.875,148.125,9.2,29.42,1.31
-15.875,148.375,8.55,29.39,1.29
-15.875,148.625,7.93,29.5,1.41
-15.875,148.875,8.95,29.59,1.5
-15.875,149.125,10.06,29.74,1.65
-15.875,149.375,8.82,29.55,1.47
-15.875,149.625,9.11,29.66,1.6
-15.875,149.875,10.78,29.87,1.78
-15.875,150.125,9.41,29.81,1.71
-15.875,150.375,9.02,29.8,1.74
-15.875,150.625,9.94,29.77,1.72
-15.875,150.875,10.67,29.73,1.69
-15.875,151.125,10.24,29.8,1.76
-15.875,151.375,10.6,29.85,1.82
-15.875,151.625,10.62,29.66,1.6
-15.875,151.875,10.47,29.69,1.59
-15.875,152.125,11.06,29.74,1.6
-15.875,152.375,10.95,29.81,1.62
-15.875,152.625,10.34,29.81,1.63
-15.875,152.875,9.8,29.86,1.68
-15.875,153.125,9.69,29.9,1.68
-15.875,153.375,10.05,29.89,1.69
-15.875,153.625,9.95,29.78,1.58
-15.875,153.875,9.55,29.75,1.53
-15.925,145.425,2.83,29.14,0.88
-15.925,145.675,3.78,29.44,1.26
-15.925,145.925,7.85,29.62,1.47
-15.925,146.175,10.14,29.99,1.86
-15.925,146.425,10.92,29.91,1.79
-15.925,146.675,12.33,29.78,1.64
-15.925,146.925,12.59,29.81,1.65
-15.925,147.175,13.5,29.78,1.63
-15.925,147.425,12.6,29.68,1.57
-15.925,147.675,11.14,29.62,1.52
-15.925,147.925,9.98,29.49,1.4
-15.925,148.175,9.21,29.38,1.3
-15.925,148.425,8.42,29.43,1.36
-15.925,148.675,7.94,29.52,1.44
-15.925,148.925,9.14,29.58,1.5
-15.925,149.175,9.35,29.7,1.61
-15.925,149.425,8.42,29.47,1.41
-15.925,149.675,9.37,29.72,1.67
-15.925,149.925,10.58,29.84,1.76
-15.925,150.175,9.17,29.82,1.74
-15.925,150.425,9.34,29.76,1.72
-15.925,150.675,10.06,29.74,1.71
-15.925,150.925,10.9,29.69,1.65
-15.925,151.175,10.52,29.84,1.81
-15.925,151.425,10.92,29.78,1.75
-15.925,151.675,10.61,29.64,1.59
-15.925,151.925,10.73,29.69,1.59
-15.925,152.175,11.34,29.79,1.65
-15.925,152.425,11.26,29.82,1.64
-15.925,152.675,10.21,29.8,1.65
-15.925,152.925,9.93,29.86,1.69
-15.925,153.175,9.99,29.9,1.69
-15.925,153.425,10.52,29.79,1.6
-15.925,153.675,10.21,29.67,1.48
-15.925,153.925,9.67,29.69,1.49
-15.975,145.475,3.59,29.2,0.95
-15.975,145.725,3.68,29.52,1.35
-15.975,145.975,8.49,29.67,1.52
-15.975,146.225,10.42,29.96,1.83
-15.975,146.475,11.38,29.89,1.78
-15.975,146.725,12.72,29.82,1.68
-15.975,146.975,13.19,29.8,1.64
-15.975,147.225,13.94,29.78,1.64
-15.975,147.475,12.79,29.68,1.58
-15.975,147.725,11.06,29.61,1.51
-15.975,147.975,10.1,29.47,1.4
-15.975,148.225,9.05,29.33,1.27
-15.975,148.475,8.36,29.48,1.42
-15.975,148.725,8.34,29.52,1.44
-15.975,148.975,9.07,29.55,1.47
-15.975,149.225,9.14,29.65,1.57
-15.975,149.475,7.66,29.39,1.34
-15.975,149.725,9.5,29.72,1.67
-15.975,149.975,10.58,29.8,1.73
-15.975,150.225,9.53,29.79,1.72
-15.975,150.475,9.6,29.71,1.68
-15.975,150.725,10.32,29.71,1.68
-15.975,150.975,10.96,29.69,1.66
-15.975,151.225,10.81,29.83,1.81
-15.975,151.475,10.8,29.72,1.69
-15.975,151.725,10.79,29.66,1.61
-15.975,151.975,11.14,29.69,1.59
-15.975,152.225,11.54,29.83,1.69
-15.975,152.475,11.29,29.83,1.67
-15.975,152.725,10.38,29.79,1.66
-15.975,152.975,9.74,29.84,1.68
-15.975,153.225,10.25,29.82,1.62
-15.975,153.475,10.25,29.69,1.5
-15.975,153.725,9.73,29.64,1.46
-15.975,153.975,9.55,29.63,1.46
-16.025,145.625,3.52,29.44,1.24
-16.025,145.875,6.64,29.55,1.4
-16.025,146.125,9.71,29.87,1.74
-16.025,146.375,10.83,29.9,1.8
-16.025,146.625,12.39,29.85,1.72
-16.025,146.875,12.98,29.83,1.68
-16.025,147.125,14.07,29.79,1.64
-16.025,147.375,13.61,29.74,1.63
-16.025,147.625,12.19,29.64,1.54
-16.025,147.875,10.47,29.51,1.43
-16.025,148.125,9.54,29.43,1.38
-16.025,148.375,8.64,29.34,1.31
-16.025,148.625,8.33,29.55,1.48
-16.025,148.875,8.53,29.5,1.42
-16.025,149.125,9.08,29.56,1.48
-16.025,149.375,7.68,29.46,1.41
-16.025,149.625,8.53,29.53,1.49
-16.025,149.875,10.76,29.79,1.74
-16.025,150.125,10.31,29.77,1.71
-16.025,150.375,9.48,29.73,1.69
-16.025,150.625,10.24,29.73,1.71
-16.025,150.875,10.99,29.69,1.66
-16.025,151.125,10.93,29.8,1.78
-16.025,151.375,10.85,29.77,1.75
-16.025,151.625,10.63,29.67,1.63
-16.025,151.875,11.06,29.67,1.6
-16.025,152.125,11.39,29.77,1.66
-16.025,152.375,11.48,29.85,1.7
-16.025,152.625,11.12,29.77,1.65
-16.025,152.875,10.43,29.81,1.69
-16.025,153.125,10.49,29.79,1.61
-16.025,153.375,10.82,29.66,1.47
-16.025,153.625,10.04,29.6,1.42
-16.025,153.875,9.36,29.67,1.51
-16.075,145.525,4.31,29.28,1.05
-16.075,145.775,4.67,29.56,1.4
-16.075,146.025,9.85,29.7,1.57
-16.075,146.275,10.36,29.86,1.76
-16.075,146.525,11.62,29.88,1.77
-16.075,146.775,12.78,29.87,1.72
-16.075,147.025,13.73,29.81,1.66
-16.075,147.275,14.01,29.8,1.68
-16.075,147.525,12.84,29.68,1.58
-16.075,147.775,11.13,29.59,1.5
-16.075,148.025,9.9,29.47,1.43
-16.075,148.275,8.82,29.33,1.31
-16.075,148.525,8.49,29.52,1.48
-16.075,148.775,8.58,29.49,1.42
-16.075,149.025,8.88,29.42,1.34
-16.075,149.275,8.14,29.53,1.47
-16.075,149.525,7.08,29.38,1.34
-16.075,149.775,9.52,29.72,1.68
-16.075,150.025,10.83,29.77,1.72
-16.075,150.275,10.05,29.76,1.71
-16.075,150.525,9.86,29.73,1.71
-16.075,150.775,10.61,29.72,1.7
-16.075,151.025,11.11,29.77,1.74
-16.075,151.275,10.88,29.8,1.78
-16.075,151.525,10.83,29.7,1.67
-16.075,151.775,10.88,29.7,1.66
-16.075,152.025,11.44,29.7,1.62
-16.075,152.275,11.72,29.83,1.71
-16.075,152.525,11.44,29.81,1.69
-16.075,152.775,11.13,29.78,1.68
-16.075,153.025,10.57,29.76,1.62
-16.075,153.275,10.72,29.68,1.49
-16.075,153.525,10.24,29.6,1.42
-16.075,153.775,9.36,29.63,1.47
-16.075,154.025,9.75,29.63,1.5
-16.125,145.675,5.19,29.51,1.33
-16.125,145.925,7.92,29.56,1.43
-16.125,146.175,9.86,29.81,1.71
-16.125,146.425,10.96,29.87,1.77
-16.125,146.675,12.46,29.9,1.77
-16.125,146.925,13.1,29.83,1.69
-16.125,147.175,14.24,29.84,1.72
-16.125,147.425,13.67,29.75,1.65
-16.125,147.675,11.81,29.64,1.54
-16.125,147.925,10.33,29.48,1.43
-16.125,148.175,9.2,29.42,1.4
-16.125,148.425,8.81,29.4,1.39
-16.125,148.675,8.42,29.5,1.44
-16.125,148.925,8.5,29.42,1.34
-16.125,149.175,8.7,29.48,1.41
-16.125,149.425,6.93,29.3,1.26
-16.125,149.675,8.38,29.65,1.62
-16.125,149.925,10.61,29.74,1.71
-16.125,150.175,10.89,29.75,1.71
-16.125,150.425,9.73,29.73,1.7
-16.125,150.675,10.3,29.77,1.76
-16.125,150.925,10.85,29.76,1.73
-16.125,151.175,10.92,29.83,1.81
-16.125,151.425,11.12,29.72,1.69
-16.125,151.675,10.95,29.7,1.67
-16.125,151.925,11.39,29.64,1.59
-16.125,152.175,11.95,29.77,1.69
-16.125,152.425,11.67,29.8,1.69
-16.125,152.675,11.56,29.77,1.68
-16.125,152.925,10.96,29.73,1.63
-16.125,153.175,10.68,29.69,1.52
-16.125,153.425,9.99,29.61,1.42
-16.125,153.675,9.52,29.57,1.4
-16.125,153.925,9.32,29.66,1.53
-16.175,145.575,6.32,29.38,1.17
-16.175,145.825,6.25,29.57,1.43
-16.175,146.075,9.92,29.73,1.64
-16.175,146.325,10.4,29.84,1.75
-16.175,146.575,11.62,29.88,1.76
-16.175,146.825,12.44,29.85,1.72
-16.175,147.075,13.98,29.86,1.74
-16.175,147.325,14.11,29.81,1.7
-16.175,147.575,12.29,29.66,1.56
-16.175,147.825,10.71,29.54,1.47
-16.175,148.075,9.15,29.45,1.42
-16.175,148.325,8.75,29.37,1.37
-16.175,148.575,8.31,29.53,1.5
-16.175,148.825,8.42,29.43,1.36
-16.175,149.075,8.39,29.34,1.27
-16.175,149.325,7.44,29.31,1.27
-16.175,149.575,7.6,29.57,1.55
-16.175,149.825,9.5,29.69,1.67
-16.175,150.075,11.4,29.76,1.74
-16.175,150.325,10.5,29.74,1.71
-16.175,150.575,9.77,29.75,1.74
-16.175,150.825,10.2,29.76,1.74
-16.175,151.075,10.66,29.82,1.79
-16.175,151.325,10.93,29.76,1.74
-16.175,151.575,11.2,29.69,1.67
-16.175,151.825,11.27,29.63,1.61
-16.175,152.075,11.75,29.67,1.62
-16.175,152.325,12.01,29.77,1.68
-16.175,152.575,12.0,29.77,1.69
-16.175,152.825,11.36,29.73,1.65
-16.175,153.075,10.93,29.7,1.57
-16.175,153.325,10.56,29.66,1.48
-16.175,153.575,9.64,29.62,1.45
-16.175,153.825,9.14,29.64,1.51
-16.225,145.475,6.64,29.32,1.09
-16.225,145.725,6.23,29.57,1.41
-16.225,145.975,8.65,29.58,1.48
-16.225,146.225,9.99,29.84,1.76
-16.225,146.475,10.7,29.86,1.76
-16.225,146.725,12.14,29.88,1.75
-16.225,146.975,12.53,29.87,1.75
-16.225,147.225,13.91,29.86,1.76
-16.225,147.475,13.12,29.69,1.59
-16.225,147.725,11.28,29.63,1.54
-16.225,147.975,9.46,29.49,1.45
-16.225,148.225,9.0,29.41,1.4
-16.225,148.475,8.67,29.43,1.42
-16.225,148.725,8.16,29.45,1.4
-16.225,148.975,8.15,29.36,1.29
-16.225,149.225,7.67,29.33,1.29
-16.225,149.475,6.96,29.37,1.34
-16.225,149.725,8.54,29.66,1.64
-16.225,149.975,10.69,29.7,1.69
-16.225,150.225,11.71,29.74,1.71
-16.225,150.475,9.82,29.75,1.74
-16.225,150.725,10.08,29.77,1.77
-16.225,150.975,10.57,29.79,1.76
-16.225,151.225,10.56,29.78,1.75
-16.225,151.475,11.34,29.67,1.65
-16.225,151.725,11.12,29.63,1.63
-16.225,151.975,11.69,29.6,1.58
-16.225,152.225,12.03,29.72,1.67
-16.225,152.475,11.96,29.73,1.65
-16.225,152.725,11.67,29.73,1.67
-16.225,152.975,11.31,29.66,1.57
-16.225,153.225,10.61,29.67,1.51
-16.225,153.475,10.42,29.68,1.5
-16.225,153.725,9.71,29.63,1.49
-16.225,153.975,9.38,29.71,1.62
-16.275,145.625,6.38,29.51,1.32
-16.275,145.875,7.05,29.56,1.45
-16.275,146.125,9.7,29.8,1.73
-16.275,146.375,10.37,29.85,1.76
-16.275,146.625,11.35,29.9,1.78
-16.275,146.875,12.06,29.88,1.77
-16.275,147.125,13.27,29.87,1.77
-16.275,147.375,13.78,29.78,1.68
-16.275,147.625,12.25,29.65,1.56
-16.275,147.875,10.25,29.53,1.48
-16.275,148.125,9.08,29.45,1.42
-16.275,148.375,8.62,29.35,1.35
-16.275,148.625,8.51,29.51,1.48
-16.275,148.875,8.44,29.39,1.32
-16.275,149.125,8.05,29.32,1.27
-16.275,149.375,7.16,29.24,1.22
-16.275,149.625,8.03,29.64,1.62
-16.275,149.875,9.57,29.64,1.64
-16.275,150.125,11.76,29.74,1.73
-16.275,150.375,11.2,29.75,1.74
-16.275,150.625,10.01,29.77,1.78
-16.275,150.875,10.43,29.77,1.75
-16.275,151.125,10.86,29.78,1.75
-16.275,151.375,11.12,29.69,1.68
-16.275,151.625,11.9,29.62,1.63
-16.275,151.875,11.56,29.58,1.6
-16.275,152.125,12.18,29.64,1.62
-16.275,152.375,11.89,29.72,1.67
-16.275,152.625,11.94,29.66,1.61
-16.275,152.875,11.6,29.66,1.6
-16.275,153.125,11.17,29.7,1.57
-16.275,153.375,10.57,29.71,1.54
-16.275,153.625,10.03,29.67,1.52
-16.275,153.875,9.0,29.67,1.58
-16.325,145.475,6.91,29.48,1.26
-16.325,145.725,7.08,29.56,1.4
-16.325,145.975,7.8,29.6,1.52
-16.325,146.225,9.97,29.88,1.81
-16.325,146.475,10.57,29.88,1.78
-16.325,146.725,11.31,29.92,1.8
-16.325,146.975,12.34,29.9,1.8
-16.325,147.225,13.58,29.87,1.78
-16.325,147.475,13.24,29.69,1.6
-16.325,147.725,11.53,29.63,1.57
-16.325,147.975,9.14,29.54,1.5
-16.325,148.225,8.61,29.41,1.39
-16.325,148.475,8.6,29.39,1.38
-16.325,148.725,8.39,29.43,1.4
-16.325,148.975,8.39,29.37,1.31
-16.325,149.225,7.41,29.29,1.27
-16.325,149.475,7.03,29.39,1.37
-16.325,149.725,8.48,29.6,1.59
-16.325,149.975,10.82,29.67,1.68
-16.325,150.225,11.59,29.74,1.73
-16.325,150.475,10.52,29.76,1.77
-16.325,150.725,10.33,29.77,1.78
-16.325,150.975,10.99,29.75,1.73
-16.325,151.225,10.74,29.75,1.74
-16.325,151.475,11.45,29.63,1.64
-16.325,151.725,12.03,29.55,1.59
-16.325,151.975,11.81,29.59,1.62
-16.325,152.225,12.37,29.69,1.68
-16.325,152.475,11.79,29.65,1.61
-16.325,152.725,11.96,29.6,1.56
-16.325,152.975,11.71,29.69,1.62
-16.325,153.225,10.63,29.72,1.58
-16.325,153.475,10.23,29.72,1.56
-16.325,153.725,9.74,29.63,1.52
-16.325,153.975,9.19,29.69,1.63
-16.375,145.575,6.42,29.55,1.35
-16.375,145.825,7.25,29.58,1.47
-16.375,146.075,9.11,29.73,1.67
-16.375,146.325,10.71,29.91,1.82
-16.375,146.575,10.37,29.92,1.81
-16.375,146.825,11.4,29.91,1.8
-16.375,147.075,13.1,29.9,1.82
-16.375,147.325,13.98,29.82,1.74
-16.375,147.575,12.45,29.66,1.59
-16.375,147.825,11.15,29.59,1.55
-16.375,148.075,9.09,29.51,1.47
-16.375,148.325,8.64,29.33,1.32
-16.375,148.575,8.86,29.45,1.44
-16.375,148.825,8.59,29.38,1.34
-16.375,149.075,7.75,29.35,1.31
-16.375,149.325,7.33,29.3,1.29
-16.375,149.575,7.55,29.55,1.53
-16.375,149.825,9.26,29.62,1.62
-16.375,150.075,11.56,29.69,1.71
-16.375,150.325,11.45,29.75,1.76
-16.375,150.575,10.38,29.76,1.78
-16.375,150.825,10.31,29.78,1.78
-16.375,151.075,11.11,29.74,1.73
-16.375,151.325,11.09,29.69,1.7
-16.375,151.575,11.94,29.57,1.61
-16.375,151.825,11.93,29.55,1.62
-16.375,152.075,12.7,29.63,1.67
-16.375,152.325,12.35,29.69,1.69
-16.375,152.575,12.02,29.57,1.55
-16.375,152.825,11.9,29.64,1.61
-16.375,153.075,11.36,29.73,1.66
-16.375,153.325,10.76,29.7,1.56
-16.375,153.575,10.06,29.66,1.53
-16.375,153.825,8.94,29.58,1.5
-16.425,145.425,7.03,29.54,1.33
-16.425,145.675,7.01,29.61,1.44
-16.425,145.925,6.9,29.59,1.51
-16.425,146.175,10.18,29.89,1.83
-16.425,146.425,10.57,29.91,1.81
-16.425,146.675,10.24,29.94,1.83
-16.425,146.925,11.79,29.9,1.81
-16.425,147.175,13.23,29.89,1.82
-16.425,147.425,13.69,29.76,1.69
-16.425,147.675,11.68,29.66,1.62
-16.425,147.925,10.02,29.61,1.58
-16.425,148.175,9.17,29.44,1.41
-16.425,148.425,8.76,29.29,1.28
-16.425,148.675,8.95,29.41,1.4
-16.425,148.925,8.48,29.36,1.32
-16.425,149.175,8.16,29.36,1.34
-16.425,149.425,7.13,29.36,1.35
-16.425,149.675,8.32,29.56,1.55
-16.425,149.925,10.26,29.68,1.7
-16.425,150.175,11.62,29.71,1.73
-16.425,150.425,11.07,29.74,1.77
-16.425,150.675,10.05,29.75,1.78
-16.425,150.925,10.73,29.73,1.74
-16.425,151.175,11.36,29.73,1.75
-16.425,151.425,11.66,29.61,1.65
-16.425,151.675,12.29,29.52,1.59
-16.425,151.925,12.46,29.55,1.63
-16.425,152.175,12.99,29.65,1.7
-16.425,152.425,12.13,29.63,1.65
-16.425,152.675,12.14,29.57,1.57
-16.425,152.925,12.08,29.69,1.67
-16.425,153.175,10.91,29.71,1.63
-16.425,153.425,10.58,29.65,1.52
-16.425,153.675,9.86,29.57,1.47
-16.425,153.925,8.74,29.55,1.5
-16.475,145.525,6.95,29.6,1.41
-16.475,145.775,7.06,29.62,1.5
-16.475,146.025,7.71,29.67,1.61
-16.475,146.275,10.63,29.97,1.89
-16.475,146.525,10.46,29.9,1.79
-16.475,146.775,10.68,29.95,1.84
-16.475,147.025,12.33,29.91,1.84
-16.475,147.275,13.67,29.84,1.77
-16.475,147.525,13.07,29.72,1.67
-16.475,147.775,10.92,29.64,1.61
-16.475,148.025,9.86,29.57,1.54
-16.475,148.275,9.19,29.32,1.31
-16.475,148.525,9.21,29.32,1.32
-16.475,148.775,9.17,29.36,1.34
-16.475,149.025,8.29,29.34,1.31
-16.475,149.275,8.0,29.35,1.34
-16.475,149.525,7.5,29.45,1.43
-16.475,149.775,9.17,29.61,1.61
-16.475,150.025,11.32,29.68,1.7
-16.475,150.275,11.84,29.7,1.73
-16.475,150.525,10.57,29.73,1.78
-16.475,150.775,10.14,29.75,1.79
-16.475,151.025,11.19,29.7,1.74
-16.475,151.275,11.7,29.7,1.75
-16.475,151.525,11.97,29.54,1.62
-16.475,151.775,12.61,29.51,1.61
-16.475,152.025,12.65,29.57,1.66
-16.475,152.275,12.91,29.66,1.73
-16.475,152.525,12.3,29.57,1.61
-16.475,152.775,12.38,29.65,1.67
-16.475,153.025,11.71,29.7,1.68
-16.475,153.275,10.58,29.65,1.57
-16.475,153.525,10.24,29.61,1.5
-16.475,153.775,9.13,29.45,1.38
-16.475,154.025,8.89,29.47,1.43
-16.525,145.675,7.0,29.68,1.53
-16.525,145.925,6.39,29.57,1.51
-16.525,146.175,9.27,29.84,1.78
-16.525,146.425,10.06,29.94,1.83
-16.525,146.675,10.16,29.93,1.83
-16.525,146.925,11.26,29.88,1.8
-16.525,147.175,13.19,29.87,1.82
-16.525,147.425,13.88,29.79,1.73
-16.525,147.675,11.86,29.66,1.63
-16.525,147.925,10.72,29.63,1.6
-16.525,148.175,9.19,29.41,1.38
-16.525,148.425,9.21,29.2,1.2
-16.525,148.675,9.38,29.31,1.31
-16.525,148.925,8.68,29.31,1.29
-16.525,149.175,8.24,29.33,1.31
-16.525,149.425,7.43,29.36,1.34
-16.525,149.675,8.4,29.54,1.53
-16.525,149.925,10.38,29.72,1.74
-16.525,150.175,11.38,29.65,1.69
-16.525,150.425,11.42,29.71,1.78
-16.525,150.675,10.1,29.73,1.79
-16.525,150.925,10.76,29.7,1.76
-16.525,151.175,11.62,29.72,1.78
-16.525,151.425,11.9,29.58,1.67
-16.525,151.675,12.61,29.51,1.62
-16.525,151.925,12.72,29.51,1.63
-16.525,152.175,12.9,29.61,1.72
-16.525,152.425,12.74,29.59,1.67
-16.525,152.675,12.59,29.61,1.67
-16.525,152.925,12.18,29.69,1.71
-16.525,153.175,10.84,29.67,1.64
-16.525,153.425,10.39,29.58,1.5
-16.525,153.675,9.46,29.49,1.43
-16.525,153.925,8.78,29.42,1.39
-16.575,145.575,7.43,29.66,1.49
-16.575,145.825,6.07,29.56,1.47
